source_id,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,parallax,original_ext_source_id,j_m,ks_m
4.65772717880592E+018,16.952852,15.621109,18.369963,-0.115817451443051,05435116-6905551,14.376,11.644
4.65772752240334E+018,15.95108,14.52621,18.737932,-0.156998853470382,05441031-6905426,12.162,10.752
4.65772882805071E+018,16.015629,14.923894,17.084229,-0.056897926379997,05430802-6900093,13.392,12.213
4.65772906859139E+018,15.745357,14.41467,17.634323,-0.195083185175042,05430435-6859199,12.741,10.503
4.65772941218872E+018,15.577824,14.160872,17.73625,-0.099166575640703,05421386-6905034,11.826,10.577
4.65773202352879E+018,12.6113825,11.575007,13.747469,-0.048427663252179,05421898-6858067,10.001,8.922
4.65773528770508E+018,14.998914,13.748501,16.733383,-0.026860037536375,05431499-6856174,11.662,9.718
4.65773717749065E+018,15.743976,14.387717,17.500164,-0.039083750568722,05430416-6852137,12.037,10.814
4.6577386205996E+018,16.05295,15.002673,17.085623,0.024009172444045,05422660-6852337,13.477,12.337
4.65774047602544E+018,16.491333,15.262796,18.141438,-0.133492728968757,05422057-6849283,13.03,10.709
4.65774150681751E+018,15.868918,14.573129,17.673601,-0.081033681796476,05415232-6846073,12.493,11.101
4.65774181605515E+018,15.770642,14.437588,17.866652,-0.083055612750008,05415390-6845318,12.07,10.021
4.65774219401222E+018,15.999514,14.715104,17.731783,-0.157896233798863,05413174-6842557,12.713,11.41
4.75849601072063E+018,15.142483,14.054174,16.37748,-0.005044934811305,05480027-6133075,12.344,10.956
4.7585395101493E+018,15.543731,14.578535,16.54644,0.023815521763401,05480496-6101075,13.177,12.107
4.75854720673074E+018,16.440926,15.134315,18.676437,-0.10805620720367,05450072-6126131,13.354,10.578
4.75876126790102E+018,15.543261,14.393439,17.252594,0.008374918220822,05584387-6102585,12.065,10.533
4.75918337299126E+018,15.363998,14.138752,16.925642,-0.035186233197476,05394270-6149498,12.283,11.09
4.75920684498818E+018,15.610782,14.337132,17.534079,0.052766072838107,05380523-6126501,12.449,11.258
4.65774508023179E+018,15.808,14.570831,17.257044,-0.110865931267371,05464643-6852222,12.615,11.441
4.65774628282273E+018,15.777204,14.600961,17.142061,-0.13000256359173,05461963-6850247,12.895,11.69
4.65774645462126E+018,15.719703,14.422083,17.472607,-0.097806901331493,05462409-6848109,12.38,11.078
4.65774686693808E+018,14.767443,13.426821,16.862326,-0.045865941032728,05453651-6855343,11.19,9.921
4.65774748541336E+018,15.730313,14.453604,17.457949,-0.125808446855555,05454620-6851265,12.508,10.587
4.65774824132743E+018,16.27391,15.049578,17.790003,-0.101367224373333,05442233-6850478,13.218,11.942
4.65774975315604E+018,15.531155,14.199266,17.735586,-0.181468863697827,05453873-6845255,11.981,10.686
4.65774989059496E+018,14.911876,13.793585,16.120434,-0.027894171832283,05452364-6845381,11.948,10.602
4.65775267373386E+018,15.191208,13.955393,16.847181,-0.010478250339234,05461208-6845219,12.209,10.314
4.65775294861182E+018,14.480101,13.352773,15.744303,-0.005575025120783,05464595-6844194,11.389,10.007
4.65775339528851E+018,15.37041,14.127974,17.02159,-0.005511256663384,05473104-6844548,12,10.269
4.6577538076053E+018,16.323948,15.216258,17.531404,-0.030765132673697,05470536-6842292,13.414,12.045
4.65775593790889E+018,15.635558,14.385275,17.360508,-0.10728825418501,05452260-6842444,12.596,10.419
4.65775720921916E+018,15.836216,14.536673,17.738306,-0.063393474178464,05450898-6839591,12.271,10.373
4.65775727793861E+018,15.713174,14.448479,17.341263,-0.024317232835559,05445531-6839011,12.458,11.07
4.65775899592625E+018,16.175941,15.065675,17.35608,-0.087215123193166,05451403-6835381,13.431,12.2
4.65775903028599E+018,15.263974,13.947271,17.165472,-0.036728381041144,05451465-6835288,11.822,10.444
4.65775988927934E+018,15.809297,14.697895,17.124165,0.03227390559807,05443901-6831058,12.998,11.203
4.65776012979688E+018,15.721182,14.400396,17.74241,-0.082079404728506,05441466-6848423,12.227,10.888
4.65776071391283E+018,15.749347,14.515107,17.268469,-0.072113540872616,05441107-6846181,12.586,11.486
4.65776132809417E+018,16.229818,14.949702,17.991938,-0.013021912653317,05430455-6846332,12.991,11.731
4.6577628098564E+018,15.507569,14.149715,17.803576,-0.059436312167886,05440778-6841070,11.946,10.612
4.65776363448998E+018,15.522741,14.183993,17.52869,-0.061228356904497,05430200-6840224,12.001,10.057
4.65776507759897E+018,15.33137,14.2079,16.560902,-0.096714520651198,05425217-6840418,12.408,10.875
4.65776521503788E+018,15.450957,14.190406,17.182474,-0.089548691082919,05423215-6841036,12.362,10.48
4.65776751714029E+018,15.685595,14.477348,17.189787,-0.017350510763704,05422965-6834091,12.63,11.4
4.65776771898869E+018,15.590578,14.297867,17.350729,-0.010236271286466,05415487-6836527,12.308,10.457
4.65776789078774E+018,12.583307,11.537074,13.731579,-0.006378871386826,05420252-6834463,9.941,8.848
4.65776806689602E+018,15.8372555,14.844835,16.73156,-0.015018666893085,05414481-6834423,13.494,12.478
4.65776906332876E+018,13.79854,12.475107,15.794784,-0.093678375738998,05440602-6837535,10.447,9.134
4.65777016284026E+018,15.608263,14.3705225,17.289356,-0.048362872543898,05431962-6835362,12.547,10.844
4.65777023155971E+018,15.469123,14.216677,17.32501,-0.132391266740051,05430885-6834552,12.221,10.986
4.65777370189324E+018,15.617716,14.364797,17.187449,0.151438979642583,05425833-6831586,12.378,11.176
4.65777428169571E+018,15.849235,14.6293125,17.292923,-0.07100512859847,05421339-6830443,12.841,11.64
4.65777435472814E+018,15.785952,14.60956,17.100258,0.017127370876077,05420088-6830353,13.15,12.222
4.65777645067309E+018,15.516781,14.218435,17.379305,-0.000815485819712,05421606-6826301,12.277,10.351
4.65777803122267E+018,15.486513,14.156854,17.544025,0.013772362851653,05402034-6858531,12.018,10.677
4.65777816864709E+018,15.741036,14.627878,16.946249,-0.06122490503795,05404483-6858312,13.026,11.854
4.6577784091798E+018,15.654024,14.418556,17.373825,-0.162831129228069,05403528-6857050,12.505,10.637
4.65777858097846E+018,15.4518175,14.16435,17.193972,-0.181026243816515,05402245-6855536,12.144,10.798
4.65777906201476E+018,16.812786,15.489104,18.374155,-0.057680760912353,05395343-6856429,12.934,10.802
4.65777947433162E+018,15.518545,14.309496,16.839495,0.142197263312774,05395766-6855593,12.226,10.278
4.65956954797146E+018,15.834488,14.558186,17.577438,-0.006728928837735,05541186-6719210,12.404,10.611
4.65957758815227E+018,15.524182,14.23023,17.35197,0.013881898242707,05573747-6723042,12.231,11.005
4.65958026819629E+018,15.371913,14.081492,17.153557,-0.095259335665605,05573603-6715599,12.313,10.246
4.65958717451909E+018,15.08413,13.886146,16.953724,-0.103886038932498,05570674-6707224,11.679,10.154
4.65958841146972E+018,15.716169,15.057056,16.877556,-0.040178984256343,05575391-6703265,12.919,11.348
4.659588819511E+018,15.182789,14.062795,16.451311,-0.069935156272925,05570934-6704347,12.4,11.01
4.65959246163093E+018,15.701231,14.622497,16.706364,0.130619928939671,05570310-6711259,13.148,12.109
4.65959250027894E+018,15.326717,14.292523,16.403154,-0.091261527243167,05565467-6711582,12.782,11.7
4.65959305003429E+018,14.932565,13.721628,16.548616,-0.0205950381663,05560486-6711166,12.077,10.3
4.6595943557043E+018,16.432554,15.241248,17.690979,0.065359982392347,05550683-6713050,12.521,10.715
4.65959765423895E+018,16.025028,14.762107,17.721245,-0.048662272662686,05542786-6705047,12.634,10.94
4.6596006435365E+018,16.99989,15.38937,18.86005,-0.195328089677755,05565357-6704124,12.382,9.851
4.65960246460242E+018,15.408426,14.28221,16.632322,-0.031026244026394,05555212-6657584,12.715,11.511
4.65960717188822E+018,16.208729,14.806664,17.94398,-0.042423311899655,05540159-6732357,12.844,10.407
4.65961627721927E+018,15.357137,14.161843,16.935102,-0.046286639283444,05532715-6719382,12.489,10.619
4.65961689569457E+018,15.065561,13.935417,16.372917,-0.046619214155,05534022-6716196,12.199,10.75
4.65961689569457E+018,15.605012,14.345971,17.260881,0.124211796277794,05534154-6716256,12.446,11.203
4.65962143117994E+018,15.108732,13.950277,16.54515,-0.023040799604503,05514958-6713064,12.076,10.591
4.6492337607021E+018,14.790203,13.546318,16.267633,0.001244575980547,04533762-7507332,11.859,10.763
4.64923448225662E+018,15.647388,14.373168,17.461102,-0.037321865807119,04553604-7507167,12.291,10.43
4.64923685307806E+018,15.034167,13.775292,16.90966,-0.015141770708924,04571431-7506468,11.8,9.938
4.64924135420376E+018,15.310654,14.163134,16.63031,0.008973082071662,04553400-7500359,12.308,10.792
4.64924386246457E+018,15.309673,14.060876,17.15111,-0.004264357291844,04562966-7452360,12.186,10.906
4.64924966926041E+018,15.42205,14.160004,17.216763,-0.105125953968592,04522922-7454337,12.174,10.26
4.64925784687806E+018,15.584825,14.398531,17.034388,-0.140605043004694,04531099-7446340,12.681,11.471
4.64926904815561E+018,15.338084,14.106172,17.052082,-0.035514814915241,05030087-7508102,11.971,10.299
4.64927870324208E+018,15.490618,14.196489,17.164968,0.068285954756919,05042428-7455030,12.039,10.417
4.64928516287283E+018,15.515183,14.277018,17.182673,-0.056231414137823,05001105-7500350,12.394,10.603
4.64929017939465E+018,15.634932,14.398125,17.29815,-0.042690278657658,05022966-7452175,12.496,10.803
4.64929038555308E+018,15.285049,14.138362,16.677637,-0.01362263145192,05022587-7450526,12.383,10.817
4.64930364841278E+018,15.259175,13.888889,17.50644,-0.047983756048518,05042666-7448217,11.62,10.342
4.6493067407892E+018,16.900686,15.6355295,18.583742,0.056955407035176,05042284-7438300,12.919,10.841
4.6493076685022E+018,15.444839,14.259359,16.924997,-0.024196212370895,05074505-7441430,12.511,11.326
4.64931010804367E+018,15.360531,14.18975,16.831245,0.034729693417694,05075415-7434526,12.464,11.256
4.6493133722187E+018,15.530869,14.320752,17.08298,0.0282403189485,05045025-7432562,12.523,11.309
4.64931347529791E+018,15.156781,13.933918,16.651176,-0.012241903509162,05043976-7430571,12.164,10.927
4.64932313038435E+018,15.534333,14.263993,17.345308,0.033629036601341,05015246-7431555,12.28,10.387
4.64934127232698E+018,15.77462,14.4822445,17.783035,-0.096085131845875,04553786-7442301,12.297,10.396
4.64934147418973E+018,15.378927,14.135,17.033213,0.028522848244378,04553462-7440331,12.275,11.021
4.64934250927762E+018,15.358406,14.158003,16.892025,-0.120519636402947,04584392-7443314,12.274,10.597
4.64934378058793E+018,15.47307,14.2717285,17.026459,-0.165147086726751,04582808-7440290,12.498,10.861
4.64934494881904E+018,15.90866,14.581293,17.75052,-0.232874958979111,04592686-7436329,12.576,11.312
4.64934566607337E+018,16.073067,14.763351,18.047354,-0.149050317882996,04581002-7437073,12.67,10.527
4.64934934686551E+018,15.239499,14.0968,16.625748,-0.134564748244813,04575197-7431555,12.509,10.899
4.64934999970051E+018,15.39418,14.187705,16.960983,-0.101182645247957,04564243-7430467,12.36,11.175
4.64935044637711E+018,15.465514,14.2395115,17.176014,0.019857368234649,04565990-7428476,12.195,10.465
4.64935532545991E+018,16.264774,15.104345,17.553396,-0.04630774973541,04530984-7440437,13.111,11.494
4.64935570341702E+018,15.85648,14.775197,17.024807,-0.012789747093282,04524351-7438230,13.095,11.77
4.64936223176732E+018,15.404562,14.148423,17.203272,-0.239819449101093,04551596-7427471,12.497,10.523
4.64936339999841E+018,15.453491,14.252409,17.074173,-0.134113882247144,04544712-7424201,12.417,11.212
4.76030494786994E+018,15.582015,14.298785,17.343645,-0.035794384070019,05195883-6325033,12.023,10.082
4.76030707817371E+018,15.354056,14.217747,16.710228,-0.073664199301995,05195737-6319510,12.605,11.427
4.7603223338974E+018,15.312577,14.239295,16.479189,-0.071211062299214,05182806-6254371,12.725,11.563
4.76032518575575E+018,15.221669,14.052771,16.664118,0.040979374741465,05175951-6305316,12.139,10.584
4.76032618218812E+018,15.045157,13.874326,16.475962,-0.080749138565345,05170000-6302518,12.232,10.626
4.76032917148534E+018,15.225952,14.014471,16.840248,-0.147600154653543,05164837-6301239,12.027,10.355
4.76033212212392E+018,18.065683,16.708078,20.121674,-0.006690636550385,05174257-6258052,13.81,11.008
4.76033312285523E+018,15.868559,14.705546,17.251667,-0.021402405280052,05171621-6256273,12.947,11.82
4.76033851733409E+018,15.220871,14.096183,16.62706,-0.035615377650964,05171065-6247023,12.476,10.893
4.65962820004899E+018,15.251541,14.05451,16.73382,0.009404871055824,05503304-6711447,12.303,11.136
4.65963459096098E+018,15.207762,14.045593,16.627369,-0.046391494068638,05503835-6703425,12.095,10.669
4.65963469404016E+018,16.33947,15.312784,17.356722,-0.042018091103775,05501602-6707046,13.834,12.756
4.65963806129451E+018,15.179126,14.003945,16.681555,-0.07581608700024,05494763-6703544,12.243,11.064
4.65964108495135E+018,15.29691,14.1331415,16.703384,-0.059265446700515,05493584-6653542,12.385,11.22
4.65964366193241E+018,14.789115,13.570502,16.438448,-0.042261950173312,05531864-6705081,12.097,10.234
4.65964448227543E+018,14.877818,13.732592,16.210144,0.069027318523496,05525400-6700519,12.043,10.549
4.6596474415036E+018,15.217654,13.978475,16.965181,-0.063892185679038,05524096-6700190,12.085,10.272
4.6596511179962E+018,15.56784,14.544601,16.601849,-0.016220550810123,05541066-6659361,12.982,11.946
4.65965953613187E+018,15.250021,13.846302,17.5218,0.075344847460636,05520125-6640217,11.674,10.363
4.65966860710327E+018,15.045917,14.022227,16.128439,-0.077741103107126,05485563-6639303,12.678,11.562
4.65967190563894E+018,14.800591,13.5320215,16.573107,-0.042455504809823,05510229-6636293,11.507,9.711
4.65970014933372E+018,15.812644,14.583646,17.721088,-0.157770228240187,05552417-6649136,13.202,10.569
4.65970914727706E+018,15.078586,13.971053,16.345886,0.036052586058443,05551803-6637405,12.524,11.364
4.65971210221544E+018,15.009669,13.812832,16.554478,-0.084645292897593,05543081-6630322,11.968,10.224
4.64936948167279E+018,15.775633,14.526833,17.50471,-0.129910957069801,04595114-7429316,12.7,11.486
4.64937563206593E+018,15.590227,14.310016,17.509195,-0.175965748506207,04583718-7421499,12.257,10.359
4.64937810596711E+018,15.305846,14.123591,16.785597,-0.15795853126231,05001895-7419554,12.455,11.242
4.64939614482962E+018,15.528866,14.534596,16.56552,-0.026347389827644,04561840-7408057,13.141,12.053
4.64940277195425E+018,15.463068,14.404663,16.645826,0.086290050035157,04545111-7357345,12.832,11.724
4.64941384009247E+018,15.945234,14.552055,18.379107,-0.057266593379947,05225679-7504485,12.194,10.95
4.64941885661414E+018,15.90219,14.647431,17.588552,0.026623571243255,05204947-7455373,12.594,10.967
4.64942373569724E+018,15.680071,14.419767,17.418417,-0.069305436157371,05193612-7501247,12.488,11.253
4.64942675935402E+018,15.574462,14.393342,16.980606,-0.042927306381009,05164973-7500227,12.495,10.786
4.64942926761507E+018,15.603247,14.315664,17.49593,-0.110594482686844,05165238-7453203,12.289,10.404
4.64942985173062E+018,15.677388,14.396852,17.415352,-0.185540967732297,05164229-7450364,12.459,11.193
4.6494321881926E+018,15.55136,14.338633,17.12938,-0.039921313135469,05185286-7448405,12.44,11.264
4.64943277230817E+018,15.492465,14.292068,16.967894,-0.035364209369254,05195887-7447523,12.505,11.271
4.64943301282634E+018,15.5694895,14.414646,16.888268,-0.067436125717493,05204116-7447185,12.719,11.54
4.64943328770403E+018,15.586076,14.425297,16.961641,-0.036766822241054,05195815-7445365,12.769,11.568
4.64943758267129E+018,15.600351,14.37526,17.176395,-0.062789831003226,05181126-7441240,12.608,11.393
4.64943799498837E+018,15.513998,14.319818,16.981037,-0.071725209410467,05173244-7440555,12.45,10.913
4.64943902578061E+018,15.605319,14.309852,17.538998,-0.04076401233955,05244990-7455473,12.284,11.051
4.64945015833564E+018,15.606685,14.431487,17.051077,-0.003804162224408,05245591-7439047,12.385,10.911
4.64945067373172E+018,15.48599,14.223742,17.260334,0.085121201679305,05250271-7436511,12.312,11.055
4.64945091424987E+018,15.645661,14.308635,17.860443,0.013135335235173,05244470-7433401,12.194,10.927
4.64945108604857E+018,15.76762,14.494462,17.567705,0.033954740718064,05242632-7437070,12.335,10.543
4.64945486561975E+018,15.651911,14.373365,17.47279,-0.040893464889766,05231252-7432028,12.403,11.119
4.64945737388062E+018,15.511037,14.2607975,17.297636,-0.065843723532797,05201684-7441065,12.347,11.122
4.64945764875852E+018,15.842243,14.566478,17.533342,-0.001589350977797,05193672-7442057,12.63,11.411
4.64946080985442E+018,15.498125,14.268584,17.1319,0.003987259242253,05193361-7430588,12.421,11.199
4.64946647921127E+018,15.5966425,14.377661,17.254948,0.051255270115176,05202936-7431222,12.145,10.525
4.64946792232028E+018,15.552382,14.292788,17.282682,-0.01946997797816,05205136-7426112,12.287,11.043
4.64947668405401E+018,15.470851,14.218962,17.324102,-0.225375903543131,05154695-7448437,12.373,11.098
4.65778160463538E+018,15.471654,14.273974,16.89554,-0.149718918349346,05401399-6849095,12.494,11.216
4.65778181079377E+018,15.415404,14.135337,17.130032,-0.110561802559194,05395616-6848011,12.115,10.762
4.65778379934205E+018,15.613707,14.312048,17.507338,0.040692260317877,05383810-6849258,12.41,11.1
4.65778417729919E+018,15.953029,14.633689,17.612795,-0.021552974056947,05392926-6850085,12.565,11.205
4.65778555600511E+018,15.579949,14.26827,17.44625,-0.058778697986288,05382936-6846272,12.22,10.882
4.65778638064001E+018,15.660522,14.403454,17.230734,-0.055020297888897,05411231-6850246,12.483,11.198
4.65778703347507E+018,16.099031,14.861844,17.549767,-0.073424941866784,05411293-6847059,12.825,11.11
4.65778737707232E+018,16.516804,15.297902,17.785776,-0.148136995696519,05403352-6844511,13.482,12.193
4.65778878582163E+018,15.573062,14.27822,17.318714,-0.143758459690648,05410035-6843001,12.414,11.091
4.65778943865662E+018,14.572365,13.249834,16.529716,-0.046852252050158,05404574-6841126,11.185,9.878
4.65779084740579E+018,15.567345,14.433959,16.804785,0.055671147393012,05392913-6844054,12.541,11.204
4.65779194691733E+018,15.829226,14.559749,17.391697,-0.066009550540265,05384671-6841311,12.749,11.512
4.65779356182508E+018,14.8654585,13.703821,16.20174,-0.032072011989464,05393566-6836433,11.698,10.079
4.65779387106268E+018,15.637797,14.443763,17.094448,-0.037184447314668,05391848-6834311,12.693,11.455
4.65779434781157E+018,16.264399,15.002839,17.624794,0.161169094470086,05384268-6835066,12.872,10.877
4.65779723831805E+018,15.353708,14.0163,17.414816,-0.122757594056419,05365787-6841408,11.96,10.619
4.65779778375642E+018,15.664738,14.383832,17.550865,-0.047782600086531,05375105-6842097,12.181,10.448
4.65779820039083E+018,15.119808,13.798013,17.120691,0.054093445311478,05374588-6840589,11.747,10.492
4.65779837218948E+018,14.65617,13.516161,15.901119,-0.040898324276967,05373794-6839152,11.612,10.237
4.6577984065492E+018,15.261349,14.06097,16.815279,-0.05404175901125,05373487-6838065,12.161,10.462
4.6578003306944E+018,15.644345,14.313103,17.833282,-0.058256820321596,05362571-6839451,12.217,10.963
4.65780311383306E+018,15.782229,14.519368,17.326715,-0.138970455895798,05353854-6836148,12.7,11.442
4.65780348747636E+018,15.4672985,14.309211,16.730734,-0.037627960668075,05354866-6833060,12.744,11.149
4.65780383538752E+018,15.892705,14.556247,17.762407,0.038907927263859,05354232-6831109,12.586,11.336
4.65780407590711E+018,15.991745,14.883263,17.179092,0.027419851301053,05380854-6838008,13.232,12.121
4.65780500361997E+018,15.8046,14.467017,17.640831,0.03951279405356,05374864-6833043,12.43,10.184
4.65780537726175E+018,15.642176,14.380019,17.228071,-0.11989681546147,05365482-6835124,12.566,10.635
4.65780630497529E+018,15.332703,14.057385,17.145058,-0.047593948032881,05381598-6832096,11.948,10.108
4.65780713392372E+018,15.059768,13.783771,16.819984,-0.08714709769262,05375906-6828101,11.584,9.892
4.65780874883124E+018,15.5945835,14.480411,16.743458,-0.07704136362941,05361970-6831285,12.736,11.153
4.65780905806895E+018,15.462696,14.3143,16.837858,-0.033565543453037,05365412-6830140,12.473,10.756
4.65780974526395E+018,16.39401,15.197111,17.723969,-0.031313642663673,05354000-6829236,13.237,11.57
4.65781081041553E+018,16.696047,15.312078,18.804935,0.031926954348664,05362861-6827119,12.671,10.296
4.65781273456194E+018,15.931249,14.556054,17.845728,-0.195296877529436,05411865-6840159,12.417,11.048
4.76034167843036E+018,15.692247,14.737508,16.636444,-0.068131703746705,05200000-6257105,13.373,12.355
4.76034291538091E+018,15.230849,14.008728,16.965464,-0.039583387108854,05204751-6253382,12.093,10.347
4.76035738083076E+018,16.69313,15.364168,18.25445,-0.068092142351334,05185437-6233057,12.585,10.768
4.76037713768002E+018,15.401534,14.290655,16.675276,-0.066556665042311,05144829-6255282,12.661,11.538
4.76038081417199E+018,15.323379,14.080177,17.124346,0.010397650301247,05140010-6254104,11.942,10.118
4.76038088289145E+018,15.179622,14.030379,16.6223,0.006214273992395,05134927-6252527,12.176,10.873
4.76038102033041E+018,15.738397,14.455567,17.394241,0.044776494499647,05133533-6253411,12.316,11.268
4.76038260087835E+018,15.795707,14.813519,16.74912,-0.059201054140388,05142987-6248429,13.465,12.42
4.76038950718571E+018,15.408549,14.123647,17.340986,-0.073936270421185,05141512-6243094,12.129,10.235
4.76039287444011E+018,15.316867,14.143146,16.840801,-0.022576464661539,05132044-6251171,12.447,11.264
4.7604059655003E+018,15.675011,14.497708,17.165028,-0.027203846326048,05123948-6235039,12.505,11.084
4.76044561663656E+018,15.357542,14.051411,17.488966,-0.210043763401405,05205061-6240217,12.085,10.806
4.76046080364086E+018,15.358522,14.088114,17.048197,-0.191958299217089,05193427-6216035,12.476,10.628
4.76047935789954E+018,15.663807,14.7028675,16.632599,-0.040038024004692,05175732-6202527,13.368,12.301
4.76050739544583E+018,15.415581,14.206686,17.007418,-0.086764937257385,05192170-6153537,12.347,11.137
4.7605165007769E+018,15.569247,14.1909075,17.88487,-0.191530000296478,05164703-6215018,12.081,10.82
4.76054309521434E+018,15.662982,14.4100275,17.408266,-0.008704400661712,05145610-6150262,13.021,11.074
4.7605481804556E+018,15.682304,14.367696,17.64894,-0.01646395248019,05130052-6144412,12.485,11.3
4.76057707699556E+018,15.665086,14.709582,16.635729,-0.038893171267024,05135452-6125537,13.379,12.334
4.76062353136076E+018,15.400009,14.157338,17.191872,-0.09937591081711,05112036-6210144,12.25,10.393
4.76063988659627E+018,15.481473,14.324051,16.935978,-0.097320568883898,05094384-6202509,12.554,11.004
4.76066517536381E+018,15.494816,14.415399,16.646355,-0.057933644403162,05053560-6159412,12.993,12.099
4.65972028414109E+018,15.434211,14.314537,16.653067,0.0256226498188,05580899-6630357,12.71,11.609
4.65972254757529E+018,15.162519,13.981541,16.682507,-0.058201508937282,05592804-6630263,12.182,10.59
4.65973210389188E+018,16.095522,14.9216175,17.549906,-0.086161848439513,05562515-6629247,13.111,12.052
4.65973622706037E+018,15.293808,14.2120285,16.524874,-0.013415922562214,05544271-6625355,12.678,11.502
4.6597456416292E+018,14.599226,13.373052,16.25859,0.022259560297636,05542696-6610241,11.793,9.87
4.65977292326242E+018,15.303598,14.008958,17.300127,-0.090438938504105,05494696-6621258,12.062,10.828
4.65977302634178E+018,15.56048,14.475147,16.729176,0.0354765018192,05495021-6620421,13.034,11.906
4.65978501788533E+018,15.346201,14.133831,16.873661,-0.009839125455091,05531934-6618083,12.343,11.191
4.65979178675398E+018,15.021916,13.763699,16.936079,0.027351896520331,05514403-6605132,11.855,10.636
4.65981432674298E+018,15.20527,13.959092,17.053312,-0.049187811413166,05494636-6554243,12.114,10.908
4.65981838121271E+018,15.4928,14.303103,16.959686,-0.034774946025216,05482179-6709236,12.421,10.905
4.6598185873711E+018,15.366936,14.113565,17.095697,-0.093944410877157,05474704-6708206,12.18,10.428
4.64950513391733E+018,15.398184,14.206552,16.912859,-0.038068264127253,05102499-7427434,12.41,11.222
4.6495072642205E+018,15.64818,14.352751,17.680107,0.075141586346272,05110571-7421523,12.118,10.273
4.6495107345542E+018,15.695458,14.407723,17.637026,0.002106107411834,05154043-7429595,12.403,10.555
4.64951688494732E+018,16.039541,15.003905,17.17597,-0.002216450843815,05150018-7417536,13.475,12.335
4.64951733162391E+018,15.579918,14.434854,16.926565,-0.054157640897406,05140799-7419155,12.8,11.547
4.64951890787541E+018,16.133394,14.936914,17.650152,-0.119166577459796,05165874-7419322,12.951,11.492
4.64952265738337E+018,15.7500105,14.491472,17.619133,-0.072793161809722,05153253-7415547,12.711,10.702
4.64952410049236E+018,15.000194,13.7968,16.619347,0.004801593118489,05145185-7412100,12.007,10.788
4.64953722161766E+018,15.9907675,14.741052,17.753777,-0.23605630643961,05122007-7406349,13.188,11.035
4.64953780573318E+018,15.999675,14.83146,17.38222,0.003496680785691,05141096-7407428,13.137,11.914
4.64954000905115E+018,15.660863,14.531079,16.991758,-0.064869008688699,05120205-7408111,12.886,11.712
4.64954279218994E+018,15.557603,14.38185,17.010414,-0.032126351940118,05122598-7358471,12.713,11.008
4.64954719023793E+018,15.785992,14.427135,17.972971,-0.105212703886569,05255766-7426282,12.254,10.946
4.649563717272E+018,16.085255,14.806299,17.829485,0.05492079332755,05203873-7418003,12.599,10.698
4.64956622553289E+018,16.881872,15.792185,18.085413,0.018120609429159,05203638-7410411,14.259,13.101
4.64957014254303E+018,15.472286,14.301521,16.90803,-0.018764708820964,05185442-7407432,12.306,10.757
4.64957667089331E+018,15.574594,14.483612,16.80064,0.029836215889505,05184946-7402310,13.31,12.205
4.64957735808808E+018,15.94291,14.864314,17.147072,0.038956440269679,05185939-7358044,13.335,12.163
4.64957842324016E+018,15.0326395,13.849359,16.568514,-0.065328355026977,05201072-7356345,12.1,10.882
4.64958120637901E+018,15.526737,14.364952,16.916264,-0.032660888386187,05245615-7406424,12.612,11.434
4.64958515774891E+018,15.893159,14.802898,17.08806,-0.134889274730604,05231736-7404146,13.213,12.092
4.64959443487791E+018,15.552931,14.266162,17.495432,-0.120337575830884,05240440-7350473,12.119,10.256
4.64959536259067E+018,15.770912,14.534169,17.431541,-0.030533561444178,05243027-7348381,12.609,10.479
4.64959550002962E+018,16.020782,14.718346,17.937653,-0.090571831503846,05242933-7347137,12.736,11.497
4.64960116938661E+018,15.872924,14.769515,16.94711,-0.009213066154697,05220819-7349364,12.589,11.337
4.64960288737386E+018,15.747508,14.473323,17.527002,0.027168277683413,05194917-7352207,12.615,11.401
4.65781297508008E+018,15.545997,14.270222,17.283356,0.054172573493436,05410401-6837189,12.3,10.43
4.65781331867748E+018,16.06109,14.816755,17.621342,-0.110572919956808,05411872-6836370,12.704,10.963
4.65781555206041E+018,15.652229,14.197108,18.26411,-0.090079070186669,05410863-6830500,11.738,10.448
4.65781661721224E+018,15.0142565,13.853044,16.332489,-0.043194556540414,05404698-6828373,12.05,10.489
4.65781860576221E+018,15.985461,14.724589,17.676617,-0.078046786209076,05383260-6828331,12.869,10.84
4.65781885059508E+018,15.502176,14.330214,16.924747,-0.007816382187659,05390131-6828343,12.772,11.014
4.65781915983268E+018,15.501818,14.1917095,17.438715,-0.096742095148539,05383680-6826150,12.203,10.876
4.65781919419243E+018,15.584366,14.4108305,17.04449,-0.053201336520633,05384914-6826237,12.487,10.897
4.65782032806413E+018,16.011116,14.560002,18.672792,-0.022077362756223,05394033-6822296,12.205,10.867
4.65782049554841E+018,12.764981,11.645644,14.170879,-0.019536932060695,05390099-6825107,10.072,8.885
4.65782146193554E+018,15.79048,14.7340765,16.925682,-0.05431483597028,05384107-6819475,13.24,12.11
4.65782324864266E+018,15.728699,14.60494,17.005371,-0.00189913964289,05403211-6822349,12.995,11.813
4.65782637106438E+018,15.651147,14.359425,17.608591,-0.169941172707078,05393986-6819556,12.4,11.079
4.65782702821371E+018,14.492988,13.267043,16.145943,-0.098773400027591,05391627-6820094,11.449,10.181
4.65783046418819E+018,15.623395,14.48813,16.899002,0.013409245146806,05382224-6827195,12.788,11.103
4.65783070470632E+018,15.694735,14.432291,17.238585,-0.137416311868956,05374846-6825410,12.557,11.35
